"Username","bio","faculty","student","mza","other.sci","outreach","sci.assoc","media","applied","politician","unknown","public"
"@ryan_does_data","cofounder captain of data science cubitic",0,0,0,0,0,0,0,0,0,0,1
"@vivibolin","sightings strandings intern hwdtorg tweets on policy birds blubber random views my own",0,0,0,0,0,0,0,0,0,0,1
"@pinar_gurel","figure skater scientist turk tarheel",0,0,0,1,0,0,0,0,0,0,0
"@whshannon","oceanographic data manager whoi bcodmo",0,0,0,0,0,0,0,0,0,0,1
"@rockstarlydia","im the 1st great white shark ever recorded to cross the atlantic oh canada eh",0,0,0,0,0,0,0,0,0,0,1
"@sparrow_linda","shamed by our treatment of asylum seekers our inaction on climate change",0,0,0,0,0,0,0,0,0,0,1
"@pipettecom","20 brands of pipettes 10 brands of tips lab equipment iso17025 calibration service mysciencematters http tco l38g9zwuus",0,0,0,0,0,0,0,0,0,0,1
"@scienceeagle","science teacher phd candidate florida atlantic univ shark environmental conservationist curriculum developer",0,1,0,0,0,0,0,0,0,0,0
"@markjchen","bioinformatics evolution genomics cellular signaling phosphorylation",0,0,0,1,0,0,0,0,0,0,0
"@tattooedenigma","tattooed opinionated straight edge atheist punk not afraid to piss people off http tco t5xvei17l0 backup account riskytte",0,0,0,0,0,0,0,0,0,0,1
"@sgtringe","metagenomicist mom",0,0,0,0,0,0,0,0,0,0,1
"@thruthesurface","imaging the worlds best surf spots to raise awareness about coral reef health",0,0,0,0,0,0,0,0,0,0,1
"@naturesnursery","we are a nonprofit org that provides medical care to injured orphaned or sick wild animals conservation ed programs to the nwohio region",0,0,0,0,0,0,0,1,0,0,0
"@tracykteal","data carpentry project lead microbial ecologist bioinformatician collector of soils openscience tabcomplete advocate",0,0,0,1,0,0,0,0,0,0,0
"@matiocre","padre dr bilogo y otras cosas en las bellas playas de patagonia marine food webs fisheries ecology r aikido conicet universidad nacional del comahue",0,0,0,1,0,0,0,0,0,0,0
"@rush2prajwal","postdoctoral research fellow pete lund labimi university of birmingham exploring science to unveil bacterial disease mechanisms antibiotic resistance",0,1,0,0,0,0,0,0,0,0,0
"@splatsreads","here to see what is up in the world scientist naturalist reader i have a few opinions",0,0,0,1,0,0,0,0,0,0,0
"@mariuzzoandrea","historian scuolanormale now working on highered policy brain statigenerali progressive libertarian juventusfc fan likes politics sports food beer",0,0,0,0,0,0,0,0,0,0,1
"@szescstopni","science stuff fixing the interrete tweeting in polish english to my followers most of whom are bots dont get my sense of humor i answer questions",0,0,0,0,0,0,0,0,0,0,1
"@robynemacivor","msc forestry student at ubc",0,1,0,0,0,0,0,0,0,0,0
"@vktkv"," tweets on kannada karnataka kannadiga curated by ka04",0,0,0,0,0,0,0,0,0,0,1
"@revive_restore","revive restores mission is to enhance biodiversity through genetic rescue of endangered extinct species deextinction",0,0,0,0,0,0,0,0,0,0,1
"@mohalatoom","help mother nature",0,0,0,0,0,0,0,0,0,0,1
"@skyhighaltitude","climate leadership corps global citizenship education for sustainable dev ethics equality engagement communications collabs ucl institute of education uk",0,0,0,0,0,0,1,0,0,0,0
"@sharksneedlove"," sharks drguttridge",0,0,0,0,0,0,0,0,0,0,1
"@wyland","marine life artist who cares about the future of our planet",0,0,0,0,0,0,0,0,0,0,1
"@seb_renaut","evolutionary geneticist i like dna big datasets r plants fish running",0,0,0,1,0,0,0,0,0,0,0
"@sigientist","microbiologist makes impossible bugs",0,0,0,1,0,0,0,0,0,0,0
"@lizaadamczewski","suffolk artist trained at the rca spends quite a bit of time looking through a scope out to sea",0,0,0,0,0,0,0,0,0,0,1
"@mpborman","board member audit chair nacd board leadership fellow audit committee financial expert corpgov startup private equity ipo publicly traded firms",0,1,0,0,0,0,0,0,0,0,0
"@kwzoehfeld","childrens books author freelance editor avid backyard scientist natural history museum volunteer",0,0,1,0,0,0,0,0,0,0,0
"@stephanklapp","marine fresh water scientist publishing editor springerenviro journal book editor science pr science communication tweeds posts are mine",0,0,0,1,0,0,1,0,0,0,0
"@mininginoz","work for anderselite recruiting for the mining sector based out of australia recruit in oz worldwide",0,0,0,0,0,0,0,0,0,0,1
"@nordhousedunes","for people who love the nordhouse dunes wilderness area seek information on visiting the wilderness are committed to its protection preservation",0,0,0,0,0,0,0,0,0,0,1
"@shirleypipitone","a landscape architect i love australian plants the bush i design gardens select gardens research sense of place preference for landscape design style",0,0,0,0,0,0,0,0,0,0,1
"@milan_rapaic","assistant professor at computing control dept faculty of tech sci novi sad univ interested in fractional calculus infinite dimensional systems",1,0,0,0,0,0,0,0,0,0,0
"@murzinvladimir","my philosophy is to make money if i can drill make money then thats what i want to do",0,0,0,0,0,0,0,0,0,0,1
"@marianneclong","education director for awsc co founder of the gills club smartaboutsharks",0,0,0,0,0,0,0,0,0,0,1
"@virtuescompass","designing learning experiences building learning communities that cultivate the moral imagination",0,0,0,0,0,0,0,0,0,0,1
"@warnercollege","warner college of natural resources at coloradostateu leads education research outreach that makes a global impact on critical environmental issues",0,0,0,0,0,0,0,0,0,0,1
"@mrtrodriguez","computational biologist systems analyst nature enthusiast independent author http tco 8sfpepiq0h http tco hbcfhhejvz",0,0,0,1,0,0,1,0,0,0,0
"@miriamucs","tropical forest climate science advocate ucsusa partners w csr leaders to decouple deforestation from commodities palmoil",0,0,0,0,0,0,0,0,0,0,1
"@melissalangness","lover of life volleyball geek mother to little girls novel collector",0,0,0,0,0,0,0,0,0,0,1
"@ocubeorg","ontario consortium of biology undergraduate educators tweets re our group other cool useful educational stuff profile pic http tco rclekuhpv8 ",0,0,0,0,1,0,0,0,0,0,0
"@mhbastian","chancellors fellow ecaedinburgh interested in time communities exploring this thru localfood neweconomics clocks morethanhuman turtles philosophy",0,1,0,0,0,0,0,0,0,0,0
"@namgin07","cca researcher",0,0,0,0,0,0,0,0,0,0,1
"@modernupcycle","ideas thoughts findings on upcycling within design public policy other humanplanet relations",0,0,0,0,0,0,0,0,0,0,1
"@wynne_caroline","environmental scientist with a limnology habit post doc at trinity college dublin fulbright visiting scholar at michigan state university",0,1,0,0,0,0,0,0,0,0,0
"@mission_31","fabien cousteau his team of aquanauts spent a record 31 days at aquarius reef base join the history making conversation as part two of the journey begins",0,0,0,0,0,0,0,0,0,0,1
"@labgrrl","retired mad scientist soundsnob author of the ethical eclectic other books syracuse expat buffalonian ub buffstate temple u alumna",0,0,0,1,0,0,1,0,0,0,0
"@meganrose_f","20 born again christianocean allergic to grass diver drives a motorbikevolunteer at 2oceansaquariumiflotweet fatm goodlucklive",0,0,1,0,0,0,0,0,0,0,0
"@melbbiker","emergency content director manager digital producer parttime maritime hippy follow me for tweets re life in regional qld nonhysterical weather info",0,0,0,0,0,0,1,0,0,0,0
"@photosbytdh","nature landscape event photographer from southeastern kentucky bbnfam bbn photography nature tourism http tco 4lygga4vta",0,0,0,0,0,0,1,0,0,0,0
"@sherinakamal","lecturer postgraduate student mybiorec iiesm uitm shah alam researchwastewater treatment molecular work animal lover baking",1,0,0,0,0,0,0,0,0,0,0
"@nathandeutsch","indigenous rights land use decisionmaking commons biodiversity",0,0,0,0,0,0,0,0,0,0,1
"@susannahlocke","associate editor voxdotcom formerly popsci blogger of star trek haikus susannahvoxcom",0,0,0,0,0,0,1,0,0,0,0
"@rashaja","entrepreneur cofounder of asistentravel madagascar country expert world traveller photographer foodie 100 malagasy",0,0,0,0,0,0,1,0,0,0,0
"@stemcellthai","practical application of stem cell regenerationprp biotechnology backed therapies science is the answer",0,0,0,1,0,0,0,0,0,0,0
"@monttm","entre dalcahue santiago y manchester",0,0,0,0,0,0,0,0,0,0,1
"@michaelwiehahn","social media strategist making social media simple for business ivm guaranteed eradication of japanese knotweed pca 07889634237",0,0,0,0,0,0,0,0,0,0,1
"@wanbattchem","chemistry teacher ngss resources http tco hw0kvfunz0",0,0,0,0,1,0,0,0,0,0,0
"@plymwaterfront","plymouths waterfront manager promoting the jewel in the citys crown dazzling sailing waters centuries old heritage all views expressed are my own",0,0,0,0,0,0,0,0,0,0,1
"@sciencecomic","cartoonist blogger for popular science the john hodgman of comics pictorial minstrel inconsolable grump as seen in the ny times",0,0,0,0,0,0,1,0,0,0,0
"@streehab","member of the rat race busy finding pockets of zen exposed to conducting social experiments unintentionally awaiting breakthroughs",0,0,0,0,0,0,0,0,0,0,1
"@wjidea","grad student plant pathology msu likes fungal popgen genomics genetics",0,1,0,0,0,0,0,0,0,0,0
"@pershorecolin","hort sci lecturer aussie wildlife entomology human origins archaeology george mackay brown bruce chatwin robert holdstock folk music fan own views",1,0,0,0,0,0,0,0,0,0,0
"@martafeio","animal nature human rights activist together we will end animal cruelty",0,0,0,0,0,0,0,0,0,0,1
"@sam_slove7","colby college",0,0,0,0,0,0,0,0,0,0,1
"@shaunlevick","landscape ecology biodiversity conservation lidar",0,0,0,1,0,0,0,0,0,0,0
"@liquile_","popping liquile makerdance my first love ",0,0,0,0,0,0,0,0,0,0,1
"@pollymcguigan","biomechanist interested in muscles tendons in human animal locomtion injury prevention performance enhancement",0,0,0,0,0,0,0,0,0,0,1
"@marinebiofacts","a student that aspires one day to be a marine biologist",0,1,0,0,0,0,0,0,0,0,0
"@ksilli91","23 texas transplant grad student studying evolutionary biology at uchicago",0,1,0,0,0,0,0,0,0,0,0
"@timb1ake","engineer open water swimmer dubious surfer interested in alternative marine energy http tco intktonyda",0,0,0,0,0,0,0,0,0,0,1
"@runflyjump","postdoc at salford university studying the energy efficiency of walking in amputees with prosthetic legs intrested in all things animal locomotion",0,1,0,0,0,0,0,0,0,0,0
"@yafotografia","fotgrafo freelance de moda y eventos luis molina",0,0,0,0,0,0,1,0,0,0,0
"@mfellet","freelance science writer interested in chemistry materials science science policy california environment agriculture views my own",0,0,0,0,0,0,1,1,0,0,0
"@phoebefossil","paleontologist liberal arts prof science educator posting about science the thing that make me smile or scowl",1,0,0,0,0,0,0,0,0,0,0
"@staceyleekerr","stacey is a visual communicator who is interested in environmental stories highlighting the connections between people nature",0,0,0,0,0,0,1,0,0,0,0
"@owstons","stressed out conservationist fond of underdog species like pangolin civets lufc wcs asia wildlife trafficking coordinator vn director views own",0,0,0,0,0,0,0,1,0,0,0
"@sweet_toad","university biology instructor ecologist loves nature amphibians wetlands cats photography 80s heavy metal tea vegetarian cooking be the change",0,0,0,1,0,0,0,0,0,0,0
"@seanieb3000","some days youre the pigeon other days youre the statue",0,0,0,0,0,0,0,0,0,0,1
"@olpejeta","ol pejeta is one of only two wildlife conservancies in africa to be awarded the honor of being listed on the iucn green list of protected areas",0,0,0,0,0,0,0,1,0,0,0
"@robelmore","working to cocreate a positive future for earth new energy new economy retired hitech marketer now volunteer to help these orgs shape core messages",0,0,0,0,0,0,0,0,0,0,1
"@wearenyc","covering all aspects of nyc family events breaking news free giveaways new restaurants sports updates shows free giveaways so much more we are nyc",0,0,0,0,0,0,1,0,0,0,0
"@menzenski","slavic linguistics grad student into corpus linguistics digital humanities open access python latex nlp",0,1,0,0,0,0,0,0,0,0,0
"@mezzaninelab","university of exeter mezzanine lab twitter feed",0,0,0,0,0,0,0,0,0,0,1
"@lululuwho","love humans my dog the ocean laughter cetaceans music these are a few of my favorite things dontbuyaticket captivitykills",0,0,0,0,0,0,0,0,0,0,1
"@onlywayiskernow","iz uh ur no",0,0,0,0,0,0,0,0,0,0,1
"@shaopeng_wang","theoretical ecologist cnrs moulis france",0,0,0,1,0,0,0,0,0,0,0
"@wildfishireland","lice from farmed fish kill wild salmon",0,0,0,0,0,0,0,0,0,0,1
"@lunasnargle","undergrad marine biology major at hawaii pacific university harry potter obsessed nerdfighter outdoor girl runner hiker shark conservation promoter",0,1,0,0,0,0,0,0,0,0,0
"@susanewing","natural history writer science fan keenest observation wonders never cease closest advisor teva the red heeler best advice get outside",0,0,0,0,0,0,1,0,0,0,0
"@unicornprotecto","sociology phd student at texas aampm interested in gender sexualities social psych bad puns good puns reality tv bicycles lord of the rings",0,1,0,0,0,0,0,0,0,0,0
"@lattesipper","phd student in ecological statistics ecology statistics science occasionally politics public maths literacy even more occasionally good ideas",0,1,0,0,0,0,0,0,0,0,0
"@lpbradley","brunch eater general swashbuckler mild addiction to the word betwixt editorial assistant slate",0,0,0,0,0,0,0,0,0,0,1
"@lillianhwang","freelance science writer beaconreader interned popsci biology geek book devourer foodie traveler nerd gamer perpetual kid lover of fuzzy things",0,0,0,0,0,0,1,0,0,0,0
"@simondonner","climate scientist at ubc educator writer apologetic canadian",0,0,0,1,0,0,1,0,0,0,0
"@maddog45281","truth lover freedom seeker lover of life gods blessings i relish the idea of world peace but not just for an elite but for all of mankind",0,0,0,0,0,0,0,0,0,0,1
"@mbeplymouth","shipping couriers ups fedex dhl parcelforce fully tracked insured packing packaging printing photocopying binding embossing laminating etc",0,0,0,0,0,0,0,0,0,0,1
"@leweb2mag","actualit du web des mdias et high tech",0,0,0,0,0,0,0,0,0,0,1
"@mhendr1cks","efficient vertical translation ascendng commercialization synergiesfor all of us",0,0,0,0,0,0,0,0,0,0,1
"@mathjb_94","bsc conservation ecology student at uoe",0,1,0,0,0,0,0,0,0,0,0
"@wildlifeworker","a licensed volunteer wildlife rehabber a federal government employee amateur writer saskatchewan import from ontario a lover of the sweets",0,0,0,0,0,0,1,0,0,0,0
"@needforfun","dangerbridge nature refuge noosa scec award for biodiversity back in 2002 support rudolph steiner education created noosa pengari steiner school fun",0,0,0,0,0,0,0,0,0,0,1
"@markholiver1","biologist research interests in perinatology maternal health production animal science health welfare nz produce fan bay of plenty based cricket",0,0,0,1,0,0,1,0,0,0,0
"@zealandia","zealandia is a conservation project in the heart of wellington that has reintroduced over 30 species of rare endangered birds insects reptiles",0,0,0,0,0,1,0,0,0,0,0
"@martydillon1","work ecology conservation agriculture gis spatial modelling play lizards snakes dinosaurs evolution programming",0,0,0,1,0,0,0,0,0,0,0
"@schenck","physical sciences clt sem operator at cuny kingsborough community college phd student at cuny graduate center earth environmental sciences program",0,1,0,0,0,0,0,0,0,0,0
"@oceanleadership","a representative of the leading ocean research education institutions with the mission to advance research education sound ocean policy",0,0,0,0,0,0,0,0,0,0,1
"@mattb100","general manager brixham trawler agents",0,0,0,0,0,0,0,0,0,0,1
"@svsilentsun","man cannot discover new oceans unless he has the courage to lose sight of the shore",0,0,0,0,0,0,0,0,0,0,1
"@robertosullivan","biologist spatial analyst kewgis team kewgardens",0,0,0,1,0,0,0,0,0,0,0
"@stuttonsparrows","birding nature around the stour estuary suffolk essex border conservation officer views my own rts not necessarily an endorsement",0,0,0,0,0,0,0,0,0,0,1
"@timclelandpaleo","vertebrate paleontologist mass spectrometrist postdoctoral researcher",0,1,0,0,0,0,0,0,0,0,0
"@lennoxlewis","olympic gold medalist retired undisputed world heavyweight boxing champion pugilist specialist businessman philanthropist husband father whufc",0,0,0,0,0,0,0,0,0,0,1
"@mattprince1969","i like spiders",0,0,0,0,0,0,0,0,0,0,1
"@maxrlambert","phd student at yale university studying amphibians suburban ecology endocrinology",0,1,0,0,0,0,0,0,0,0,0
"@sustainsydney","interested in sustainability why not consider studying sustainability at the university of sydney follow us to find out more",0,1,0,0,0,0,0,0,0,0,0
"@sharkbaitcait","i dont know where im going from here but i promise it wont be boring",0,0,0,0,0,0,0,0,0,0,1
"@wallacejnichols","creating conversation around all things blue marine biologist dad author of bluemind lover of sea turtles in slow we trust",0,0,0,1,0,0,1,1,0,0,0
"@restokin","elisabeth w i have a phd in developmental psychology do autism research i am also a blizzard forum mvp team waffle podcast cohost",0,0,0,0,0,1,0,0,0,0,0
"@laura261","research scientist at the national center for water quality research",0,0,0,1,0,0,0,0,0,0,0
"@wildlifeproso","we are an an international nonprofit group dedicated to conserving endangered species by applying new technology to augment traditional protection methods",0,0,0,0,0,0,0,1,0,0,0
"@pinalrealty","looking for beach front property in cabo san lucas mexico or la paz investing in mexican real estate read this first",0,0,0,0,0,0,0,0,0,0,1
"@sci_lipi","scientist fellow phd in computational biophysics here for scientific delicacies diversity in science my views are mine",0,1,0,0,0,0,0,0,0,0,0
"@markwri589","i wore these shoes for a whole evening once 70s or what",0,0,0,0,0,0,0,0,0,0,1
"@msalabady","research scientist at the university of georgia big genomics data computational genomics genome biology gene regulatory networks",0,0,0,1,0,0,0,0,0,0,0
"@streamrecruit","specialist it recruiters based in bristol recruiting all over uk europe the world 01173291030",0,0,0,0,0,0,0,0,0,0,1
"@santiagocaszab","cognitive neurophysiology sleep research md master in biomedical research physiology department laboratorio de neurofisiologa del sueo",0,0,0,0,0,1,0,0,0,0,0
"@qacremodel","committed to cleanwater smartgrowth conservation the environment solarpower homeimprovements destroy the tea party uniteblue",0,0,0,0,0,0,0,0,0,0,1
"@protectheplanet","just like captain planet trying to protect the earth every day",0,0,0,0,0,0,0,0,0,0,1
"@mosheh_wolf","interested in conservation biodiversity wildlifehuman interactions all things geeky oh beer has opinions will share them so be warned",0,0,0,0,0,0,0,0,0,0,1
"@sarahlshelley","palaeontology phd at the university of edinburgh likes mass extinctions mammals",0,0,0,1,0,0,0,0,0,0,0
"@patraajitkumar","phd student at kiost studying on hostsymbiont relationship in tubeworm by metagenomics transcriptomics",0,1,0,0,0,0,0,0,0,0,0
"@zysong","evolutionary ecologist work on parasitism mutualism epidemiology socialecological systems",0,0,0,1,0,0,0,0,0,0,0
"@sanjaybhatikar","leader innovator views personal",0,0,0,0,0,0,0,0,0,0,1
"@matilda_wren","author of whenravensfall a dark gritty thriller the sequel lowlands will be out 2015",0,0,0,0,0,0,1,0,0,0,0
"@webewalkin","searching for intellectuals with short attention span poorly understood sense of humor i know i am not alone",0,0,0,0,0,0,0,0,0,0,1
"@larkandfox","sipping tea seeking joy bike shop dweller a cowboys wife we move a lot",0,0,0,0,0,0,0,0,0,0,1
"@siemonjohn","curator manager the australian botanic garden",0,0,1,0,0,0,0,0,0,0,0
"@sylvaintristan","english teacher author the divine number a novel 2012 the gum buk the grand universal mystery book 2012",0,0,0,0,1,0,0,0,0,0,0
"@sharamine","onshore volunteer with sea shepherd australia just trying to make sense of a nonsensical world",0,0,0,0,0,0,0,0,0,0,1
"@rinikirkpatrick","mother writer environmental consultant lifelong learner",0,0,0,0,0,0,1,0,0,0,0
"@siobhancporter","phd student queensubelfast interested in agroecology chiefly birds bugs berries conservation policy scicomm womeninstem",0,1,0,0,0,0,0,0,0,0,0
"@roomtogrow47","full metal bitch able to reinvent myself warp speed gemini twin walking in the way aka nunyabusiness46",0,0,0,0,0,0,0,0,0,0,1
"@mkrogener","live by the currents plan by the tides coastal biogeochemist living life in the dead zone",0,0,0,1,0,0,0,0,0,0,0
"@luisberraquero","envionmental urban politic anthropology social movements socialecological resilience jazz musician manouche swing jazzdemarras http tco fbuono2qmo",0,0,0,1,0,0,0,0,0,0,0
"@winburn","cosmosilluminating cryptohypnotic digiiconoclast hyphenhating ios dj wicked big sox seahawks fan",0,0,0,0,0,0,0,0,0,0,1
"@plantteaching","features editor the plant cell working to promote plant science literacy skillful teaching exprofessor now american society of plant biologists",0,0,0,0,1,1,0,0,0,0,0
"@neftalyl","msc candidate univesity of antioquia plant microbe interaction pgpr",0,1,0,0,0,0,0,0,0,0,0
"@whicheloe","ecologist in london promoting functional healthy landscapes in the right place cycling",0,0,0,1,0,0,0,0,0,0,0
"@regalis7","managing director of the ontario specialized species centre lover of nature science also proud geek",0,0,0,0,0,1,0,0,0,0,0
"@yol_roarr","biologa mi forma de vida y gran amor cine y libros la mejor aficin science biology neuroscience evolution education literature politics",0,0,0,1,0,0,0,0,0,0,0
"@spamumbaifun","i am ravi malhotra i am professional body massager i am 28 yr old i am from juhu mumbai http tco zt27l5h0gw women girls please check web site",0,0,0,0,0,0,0,0,0,0,1
"@paulmarshall00","working to protect life underwater its rich web of connections with society through better science smart policy improved capacity personal views",0,0,0,0,0,1,0,0,0,0,0
"@umb_elp","the umass boston emerging leaders program is an executive training program for professionals in the greater boston area tweets by andrea wight",0,0,0,0,0,0,0,0,0,0,1
"@montonesdbasura","hello sweetie",0,0,0,0,0,0,0,0,0,0,1
"@thenasciences","a society of distinguished scientists advisors to federal government promotes understanding of science through meetings symposia journal pnas",0,0,0,0,0,1,0,0,0,0,0
"@sjivory","paleoecologist brown postdoc working on tropical vegetationclimate interactions trying to better understand processes that shape future landscapes",0,1,0,0,0,0,0,0,0,0,0
"@wedrymarchon","west european drymarchon french breeders of drymarchon other snakes",0,0,0,0,0,0,0,0,0,0,1
"@weareonshore","we know how to talk to people",0,0,0,0,0,0,0,0,0,0,1
"@oisinthedeer","hello my name is oisin pronounced osheen i am an extinct giant irish deer i live in the market hall museum in warwick",0,0,1,0,0,0,0,0,0,0,0
"@rmp033","phd student ecology evolution university of chicago",0,1,0,0,0,0,0,0,0,0,0
"@sourcebio","provider of dna sequencing genomic services healthcare diagnostic services stability storage for the life science pharma healthcare sectors",0,0,0,0,0,0,0,0,0,0,1
"@simon_attwood27","landscape agroecology ecosystem services type sometimes plays the geetar goes birding aspirant yoga practioner views are my own or plagiarised",0,0,0,1,0,0,0,0,0,0,0
"@tofinojennifer","sassy born raised tofino dame working with roy henry vickers at eagle aerie gallery coowns the whale centre loves yoga organic chocolate fashion art",0,0,0,0,0,0,0,0,0,0,1
"@lmacguinness","science communicator mediator sciencegallery online science editor trinitynews js genetics tcddublin lover of all things weird wonderful views mine",0,0,0,0,0,0,1,0,0,0,0
"@sshrplymuni","we are a multidisciplinary research group exploring issues seeking solutions to the challenges that climate change sustainability present to health society",0,0,0,0,0,1,0,0,0,0,0
"@stairwaytokevin","theres a lady whos sure all that twitters is gold shes buying stairwaytokevin",0,0,0,0,0,0,0,0,0,0,1
"@louisa_evans","advanced research fellow in environment sustainability passionate about people coasts rightshare scatterlingofafrica glblctzn",0,1,0,0,0,0,0,0,0,0,0
"@smreynolds89","marine biology",0,0,0,1,0,0,0,0,0,0,0
"@wtevents","based at the genome campus in hinxton wellcome trust courses conferences provide training discussion debate at the cutting edge of biomedical research",0,0,0,0,0,0,0,1,0,0,0
"@richmeisel","i am a geneticist who is interested in things",0,0,0,0,0,0,0,0,0,0,1
"@mike_rasheed","marine ecologist researching coastal marine habitats seagrass",0,0,0,1,0,0,0,0,0,0,0
"@photosbyash","daily blog vlog from the front line of everyday life if i see it i snap it https tco mif1q6hesi",0,0,0,0,0,0,1,0,0,0,0
"@tericharlton","22 gemini newcastle upon tyne marine biology sierra leone ",0,0,0,1,0,0,0,0,0,0,0
"@mfunk7","im cooler than a polar bears toenails runner triathlete dog whisperer gogators",0,0,0,0,0,0,0,0,0,0,1
"@leovelazco22","bs biology expected2016 fresno state sacnas president california state universityfresno",0,0,0,1,0,0,0,0,0,0,0
"@stat110","statistics professor at harvard statistician data scientist probability paradoxes bayesian frequentist reconciliation chess",1,0,0,0,0,0,0,0,0,0,0
"@yankee32879","music blogger photographer freelance writer editor new york yankee new york ranger new york giant fan",0,0,0,0,0,0,1,0,0,0,0
"@ninaehughes","marine environmental management graduate passionate about sustaining the oceans",0,0,0,0,0,0,0,0,0,0,1
"@ocularnervosa","accidentally sold a sculpture blew my amateur artist standing",0,0,0,0,0,0,0,0,0,0,1
"@liddellkate","kate liddell consulting ltd marine environmental consultancy specialising in marine biology the effects of underwater sound",0,0,0,1,0,0,0,0,0,0,0
"@stickfigurefish","biological illustrator artist shark scientist currently illustrating the sharks rays of the world for the tree of life project",0,0,0,1,0,0,0,0,0,0,0
"@rolfgroeneveld","natural resource economics marine coastal ecosystems weird music",0,0,0,0,0,0,0,0,0,0,1
"@lesamouri","views thoughts are my own or close to my own",0,0,0,0,0,0,0,0,0,0,1
"@markshilly","evolutionary genetics genomics transcriptomics phd student at ucl studying the genetic basis of intralocus sexual conflict",0,1,0,0,0,0,0,0,0,0,0
"@niwa_nz","niwa enhancing the benefit of new zealands natural resources",0,0,0,0,0,0,0,0,0,0,1
"@pwwingman","been here a long time some of it wrong time happy that way",0,0,0,0,0,0,0,0,0,0,1
"@richearthpm","at the intersection of sustainability project management",0,0,0,0,0,0,0,0,0,0,1
"@says_meg","writing reading drawing bushwalking wildlifespotting nature documentaries a whole lotta craft",0,0,0,0,0,0,1,0,0,0,0
"@shama_simi","research trainee at rasa life science informatics",0,0,0,0,0,0,0,0,0,0,1
"@nanotechjobs","find post international nanotechnology jobs universities rampd institutes industry nanotech techjobs postdoc phd nanoparticles nanomaterials ",0,1,0,0,0,0,0,0,0,0,0
"@tjnear","parent husband professor scientist ichthyologist chicago native new havenite incoming master of saybrook college yale university",1,0,0,0,0,0,0,0,0,0,0
"@mvonlind","director comms inc director ipso just trying to keep some oxygen on the planet views all mine mine alone",0,0,0,0,0,0,1,0,0,0,0
"@oreakids","smart apps for curious minds",0,0,0,0,0,0,0,0,0,0,1
"@newssharkonline","im an mpp graduate student who loves sharing news about politics food transportation sharks for books follow thebookwheel",0,1,0,0,0,0,0,0,0,0,0
"@trishannmoore","science professional knitting fanatic mum wife daughter not listed in order of importance",0,0,0,0,0,0,0,0,0,0,1
"@leo_sol03","amante de la playa nfl nba futbol moradodecorazon patsfan merengue yankees lovemusic ciscotac coldashell vivoydejovivir",0,0,0,0,0,0,0,0,0,0,1
"@migtorres314","when someone gets on my iph deletes pics bring back pete rose",0,0,0,0,0,0,0,0,0,0,1
"@tscottrupp","ecosystem wildfire climate scientist living offgrid in alaska director snapandaccap international arctic research center iarcalaska uafairbanks",0,0,0,1,0,0,0,0,0,0,0
"@owossoharpist","im raising funds to buy a concert grand harp of my very own",0,0,0,0,0,0,0,0,0,0,1
"@mel_ivingston","im eating olive garden breadsticks right now by the time you read this that will probably be a lie",0,0,0,0,0,0,0,0,0,0,1
"@yayforbooks","grad student bookworm fangirl ballet fan stabber with blunt weapons lover of microbes player of games",0,1,0,0,0,0,0,0,0,0,0
"@profdmcinnes","ceo citizen scientist promoting sustainability during the anthropocene co2 dob 311ppm",0,0,0,1,0,0,0,0,0,0,0
"@statsdancer","psychology lecturer imperialcollege study skills bbk founder of dancing statistics teaching statistics through dance movement dancingstats london uk",1,0,0,0,0,0,0,0,0,0,0
"@teradoplepi","love insects making macrophotography rolling me in the grass near bordeaux",0,0,0,1,0,0,0,0,0,0,0
"@pomontiglio","ecologist of individual variation in real virtual ecosystems",0,0,0,1,0,0,0,0,0,0,0
"@schubertba","geochemistry geobiology paleoclimatology assistant professor school of geosciences university of louisiana lafayette http tco 6peqn1xlho",1,0,0,0,0,0,0,0,0,0,0
"@silversurferhub","proud to be a glamorous granny lover of wine luxury spending most of my days lounging discovering fabulous things",0,0,0,0,0,0,0,0,0,0,1
"@oscarbranson","postdoc ucdavis earth planetary sciences studying plankton shells geochemistry climate",0,1,0,0,0,0,0,0,0,0,0
"@sammylou1_sam","environmental science undergrad likes cake chocolate wine dogs taking photos of bugs",0,0,0,0,0,0,0,0,0,0,1
"@sutarto99","fish deliverance",0,0,0,0,0,0,0,0,0,0,1
"@sinesarefun","analogue synthesis tinkerer modern synthesis thinker er",0,0,0,0,0,0,0,0,0,0,1
"@tom_n_walker","ecologist phd student obsessive rock climber occasional slackliner",0,1,0,0,0,0,0,0,0,0,0
"@yo1ocean","ocean aficionado working to create a new social paradigm",0,0,0,0,0,0,0,0,0,0,1
"@mscook","biodevop views are mine alone http tco kf66v4jbrk",0,0,0,0,0,0,0,0,0,0,1
"@reef_rescue","helping protect our marine ecosystems",0,0,0,0,0,0,0,0,0,0,1
"@rogervmorgan","dad accountant loves sport particularly cricket rugby never have enough time to do all that i want",0,0,0,0,0,0,0,0,0,0,1
"@thebeepz","assistant professor in princetons ecology evolutionary biology department",1,0,0,0,0,0,0,0,0,0,0
"@repconsultancy","we provide research into reputation as well as leadership coaching pr communications services to help to build better sustainable businesses",0,0,0,0,0,0,1,0,0,0,0
"@ldwhitlow","living life in the south while being a citizen of the world economic teacher writer student",0,1,0,0,0,0,0,0,0,0,0
